t_eval,Equation_1,Equation_2,Equation_3
0.0,3.166592653589793,3.166592653589793,3.166592653589793
0.002002002002002002,3.166583928947289,3.1665839261181405,3.166583928947437
0.004004004004004004,3.1665577547115986,3.1665577433985095,3.1665577547121915
0.006006006006006006,3.166514129956018,3.166514104515348,3.1665141299573514
0.008008008008008008,3.1664530531297608,3.166453007937609,3.166453053132127
0.01001001001001001,3.1663745220629482,3.166374451522398,3.1663745220666386
0.012012012012012012,3.1662785339668367,3.1662784325151447,3.166278533972137
0.014014014014014014,3.1661650854338137,3.166164947549603,3.166165085441006
0.016016016016016016,3.1660341724374,3.16603399264785,3.166034172446762
0.018018018018018018,3.1658857903322497,3.165885563220286,3.165885790344053
0.02002002002002002,3.1657199338541493,3.1657196540656356,3.1657199338686595
0.022022022022022022,3.1655365971200182,3.1655362593709477,3.1655365971374936
0.024024024024024024,3.165335773627909,3.165335372711594,3.1653357736485996
0.026026026026026026,3.1651174573598526,3.165116987934962,3.165117457384282
0.028028028028028028,3.164881661346586,3.164881113679204,3.1648816613805457
0.03003003003003003,3.16462838367429,3.1646277469484927,3.164628383725073
0.03203203203203203,3.1643576134993605,3.1643568777550537,3.164357613573619
0.03403403403403403,3.164069339392416,3.1640684954972085,3.164069339496182
0.036036036036036036,3.1637635493383014,3.1637625889593743,3.1637635494770007
0.03803803803803804,3.163440230736084,3.163439146312066,3.1634402309145573
0.04004004004004004,3.1630993703990575,3.163098155111893,3.1630993706215755
0.04204204204204204,3.1627409545547382,3.162739602301561,3.1627409548250216
0.044044044044044044,3.162364968844867,3.1623634742098723,3.1623649691661027
0.04604604604604605,3.16197139832541,3.1619697565517257,3.161971398700269
0.04804804804804805,3.161560227466556,3.161558434428115,3.161560227897213
0.050050050050050046,3.1611314401527197,3.1611294923261317,3.161131440640868
0.05205205205205205,3.16068501968254,3.1606829141189614,3.1606850202294106
0.05405405405405406,3.1602209487688784,3.1602186830658874,3.1602209493752595
0.056056056056056056,3.159739209538823,3.1597367818122883,3.1597392102050743
0.058058058058058054,3.159239783533684,3.1592371923896394,3.1592397842597584
0.06006006006006006,3.158722651708998,3.1587198962155116,3.158722652494455
0.062062062062062065,3.1581877944345242,3.158184874093572,3.1581877952785518
0.06406406406406406,3.157635191494247,3.1576321062135846,3.1576351923956767
0.06606606606606606,3.157064822086375,3.1570615721514086,3.1570648230437004
0.06806806806806806,3.1564766648233413,3.1564732508689994,3.1564766658347363
0.07007007007007007,3.1558706977318023,3.1558671207144084,3.155870698795139
0.07207207207207207,3.15524689825264,3.1552431594217842,3.1552468993655047
0.07407407407407407,3.1546052432409595,3.1546013441113705,3.154605244400673
0.07607607607607608,3.1539457089660914,3.153941651289507,3.1539457101697255
0.07807807807807808,3.1532682711115902,3.1532640568486303,3.1532682723559846
0.08008008008008008,3.152572904775234,3.1525685360672724,3.152572906057016
0.08208208208208208,3.151859584469026,3.151855063610062,3.151859585784626
0.08408408408408408,3.151128284119193,3.1511236135277234,3.151128285464865
0.08608608608608609,3.1503789770661874,3.1503741592570775,3.150378978438024
0.08808808808808809,3.149611636064684,3.1496066736210415,3.1496116374586367
0.09009009009009009,3.148826233283584,3.148821128828627,3.1488262346954787
0.0920920920920921,3.1480227403060113,3.1480174964749446,3.1480227417315674
0.0940940940940941,3.1472011281293146,3.1471957475411982,3.1472011295641624
0.0960960960960961,3.1463613671650674,3.1463558523946897,3.1463613686047665
0.0980980980980981,3.1455034272390665,3.145497780788816,3.145503428679122
0.10010010010010009,3.144627277591334,3.144621501863071,3.1446272790272163
0.1021021021021021,3.1437328868761156,3.1437269841430444,3.1437328883032762
0.1041041041041041,3.1428202231618823,3.1428141955404216,3.142820224575773
0.1061061061061061,3.1418892539313275,3.141883103352985,3.141889255327418
0.10810810810810811,3.140939946081371,3.1409336742646117,3.1409399474551654
0.11011011011011011,3.1399722659231557,3.1399658743452763,3.139972267270212
0.11211211211211211,3.138986179182049,3.138979669051049,3.138986180497996
0.11411411411411411,3.137981650997643,3.1379750232240964,3.137981652278198
0.11611611611611611,3.136958645923753,3.1369519010926803,3.13695864716474
0.11811811811811812,3.135917127928421,3.1359102662711598,3.1359171291257875
0.12012012012012012,3.13485706039391,3.134850081759989,3.134857061543746
0.12212212212212212,3.1337784061167104,3.133771309945719,3.1337784072152655
0.12412412412412413,3.1326811273075346,3.1326739126009975,3.1326811283512357
0.12612612612612611,3.1315651855913202,3.1315578508845663,3.13156518657679
0.12812812812812813,3.1304305420072303,3.130423085341265,3.130430542931304
0.13013013013013014,3.1292771570086497,3.1292695759020295,3.1292771578683936
0.13213213213213212,3.1281049904631897,3.12809728188389,3.1281049912559182
0.13413413413413414,3.1269140016526853,3.1269061619899747,3.1269140023759796
0.13613613613613612,3.1257041492731954,3.1256961743095077,3.1257041499249207
0.13813813813813813,3.124475391435003,3.124467276317808,3.124475392013327
