t_eval,Equation_1,Equation_2,Equation_3
0.0,3.166592653589793,3.166592653589793,3.166592653589793
0.002002002002002002,3.166589345864331,3.1665893448082016,3.166589345864386
0.004004004004004004,3.166579422766436,3.1665794185425,3.166579422766657
0.006006006006006006,3.1665628845315803,3.1665628750298995,3.166562884532077
0.008008008008008008,3.1665397315495802,3.166539714662202,3.1665397315504626
0.01001001001001001,3.166509964363621,3.166509937984425,3.1665099643649994
0.012012012012012012,3.1664735836835627,3.1664735457126865,3.166473583685547
0.014014014014014014,3.1664305903762195,3.16643053872125,3.166430590378918
0.016016016016016016,3.1663809854646416,3.1663809180415705,3.1663809854681615
0.018018018018018018,3.1663247701281154,3.166324684862297,3.166324770132564
0.02002002002002002,3.166261945702165,3.1662618405292706,3.1662619457076473
0.022022022022022022,3.1661925136785514,3.166192386545527,3.1661925136851714
0.024024024024024024,3.166116475705272,3.166116324571293,3.166116475713133
0.026026026026026026,3.1660338335865617,3.1660336564239904,3.166033833595766
0.028028028028028028,3.1659445892828924,3.1659443840782324,3.1659445892935394
0.03003003003003003,3.165848744910972,3.1658485096658264,3.165848744923161
0.03203203203203203,3.165746302743746,3.165746035475772,3.165746302757574
0.03403403403403403,3.1656372652103966,3.1656369639542623,3.16563726522596
0.036036036036036036,3.1655216348963435,3.165521297704684,3.165521634913736
0.03803803803803804,3.1653994145432423,3.165399039487616,3.165399414562556
0.04004004004004004,3.165270607048986,3.165270192220831,3.1652706070703123
0.04204204204204204,3.1651352154677053,3.165134758979293,3.165135215491132
0.044044044044044044,3.164993243009766,3.164992742995161,3.16499324303538
0.04604604604604605,3.164844693041773,3.1648441476577873,3.164844693069659
0.04804804804804805,3.1646895690865655,3.1646889765137156,3.1646895691168067
0.050050050050050046,3.1645278748232224,3.1645272332666834,3.164527874855899
0.05205205205205205,3.1643596140870573,3.1643589217776213,3.1643596141222474
0.05405405405405406,3.1641847908696223,3.164184046064653,3.1641847909074023
0.056056056056056056,3.1640034093187057,3.1640026103030956,3.1640034093591485
0.058058058058058054,3.163815473738332,3.163814618825458,3.1638154737815096
0.06006006006006006,3.163620988588764,3.1636200761214437,3.1636209886347446
0.062062062062062065,3.1634199584865006,3.1634189868379483,3.1634199585353504
0.06406406406406406,3.1632123882042777,3.1632113557790613,3.1632123882560603
0.06606606606606606,3.162998282671068,3.1629971879060634,3.1629982827258445
0.06806806806806806,3.1627776393435783,3.162776480430943,3.1627776393999474
0.07007007007007007,3.1625504002491125,3.162549176255411,3.1625504002932963
0.07207207207207207,3.162316559808623,3.1623152706301876,3.162316559824346
0.07407407407407407,3.162076127389298,3.16207477300386,3.162076127360675
0.07607607607607608,3.1618291124484847,3.161827692913078,3.1618291123600164
0.07807807807807808,3.1615755245336885,3.1615740399825527,3.1615755243702623
0.08008008008008008,3.161315373282573,3.1613138239250573,3.1613153730294603
0.08208208208208208,3.1610486684229624,3.161047054541428,3.1610486680658143
0.08408408408408408,3.1607754197728375,3.1607737417205617,3.160775419297686
0.08608608608608609,3.16049563724034,3.1604938954394184,3.1604956366335926
0.08808808808808809,3.160209330823769,3.1602075257630196,3.1602093300722087
0.09009009009009009,3.1599165106115827,3.159914642844449,3.159916509702366
0.0920920920920921,3.159617186782398,3.1596152569248517,3.1596171857030515
0.0940940940940941,3.159311369604991,3.159309378333436,3.1593113683434106
0.0960960960960961,3.158999069438296,3.158997017487472,3.158999067982744
0.0980980980980981,3.158680296731407,3.158678184892291,3.1586802950705097
0.10010010010010009,3.1583550620235754,3.1583528911412864,3.1583550601463224
0.1021021021021021,3.1580233759442127,3.1580211469159147,3.1580233738399532
0.1041041041041041,3.1576852492128884,3.157682962985694,3.1576852468713303
0.1061061061061061,3.157340692639331,3.1573383502082035,3.157340690050538
0.10810810810810811,3.1569897171234276,3.156987319529086,3.1569897142778185
0.11011011011011011,3.1566323336552244,3.156629881982045,3.156632330543569
0.11211211211211211,3.1562685533149266,3.1562660486888463,3.1562685499283445
0.11411411411411411,3.155898387272898,3.1558958308593184,3.1558983836028562
0.11611611611611611,3.15552184678966,3.155519239791351,3.155521842827973
0.11811811811811812,3.1551389432158943,3.155136286870897,3.155138938954719
0.12012012012012012,3.154749687992441,3.15474698357197,3.1547496834242756
0.12212212212212212,3.154354092650299,3.154351341456646,3.1543540877679814
0.12412412412412413,3.153952168810626,3.153949372175064,3.153952163607331
0.12612612612612611,3.1535439281847375,3.153541087465424,3.153543922653976
0.12812812812812813,3.153129382574109,3.1531264991539882,3.1531293767097246
