t_eval,Equation_1,Equation_2,Equation_3
0.0,3.066592653589793,3.066592653589793,3.066592653589793
0.002002002002002002,3.066528589502501,3.06652840918507,3.0665285895870413
0.004004004004004004,3.0663364080489077,3.0663356861482347,3.066336408387836
0.006006006006006006,3.0660161417822054,3.0660145146500817,3.0660161425501054
0.008008008008008008,3.065567844607864,3.0655649459541845,3.0655678459808304
0.01001001001001001,3.0649915919853616,3.0649870518665643,3.0649915941412007
0.012012012012012012,3.0642874810347536,3.064280924444811,3.0642874841550967
0.014014014014014014,3.063455630536668,3.0634466759980836,3.063455634809091
0.016016016016016016,3.0624961809323072,3.0624844390871084,3.0624961865524454
0.018018018018018018,3.061409294323448,3.0613943665241825,3.061409301497115
0.02002002002002002,3.0601951544724413,3.0601766313731695,3.0601951634177453
0.022022022022022022,3.0588539668022126,3.0588314269495034,3.0588539777516717
0.024024024024024024,3.0573859583962615,3.0573589668201864,3.057385971598922
0.026026026026026026,3.055791377998661,3.055759484803789,3.0557913937222145
0.028028028028028028,3.05407049601406,3.0540332349704506,3.0540705145469595
0.03003003003003003,3.05222360450768,3.05218049164188,3.0522236261612568
0.03203203203203203,3.0502510172053183,3.050201549391354,3.050251042315899
0.03403403403403403,3.0481530694933445,3.048096723043718,3.048153098424369
0.036036036036036036,3.0459284749308027,3.0458654328534207,3.045928508674342
0.03803803803803804,3.0435721773515625,3.043505492792756,3.0435722175487556
0.04004004004004004,3.0410847119142876,3.0410174114446757,3.041084758209358
0.04204204204204204,3.038467121833941,3.0384018876454113,3.0384671718678855
0.044044044044044044,3.0357204534218076,3.0356596296339236,3.035720502952659
0.04604604604604605,3.0328457560854942,3.0327913550519057,3.032845799108587
0.04804804804804805,3.02984408232893,3.0297977909437823,3.0298441111971623
0.050050050050050046,3.026716487752365,3.0266796737567074,3.0267164932964667
0.05205205205205205,3.0234640310523715,3.0234377493405673,3.023464002701165
0.05405405405405406,3.020087774021842,3.0200727729479784,3.02008769992251
0.056056056056056056,3.0165887815499928,3.016585509234289,3.01658864868834
0.058058058058058054,3.0129681216223605,3.012976732257578,3.0129679159430798
0.06006006006006006,3.0092268653208043,3.0092472254786538,3.0092265718477393
0.062062062062062065,3.0053660868235035,3.0053977817610584,3.005365689779916
0.06406406406406406,3.0013868634049614,3.001429203371063,3.001386346333793
0.06606606606606606,2.997290275436001,2.9973423019776706,2.9972896213201383
0.06806806806806806,2.993077406383768,2.993137898652615,2.993076597766308
0.07007007007007007,2.9887493428117295,2.98881682387036,2.9887483619162425
0.07207207207207207,2.9843071743796745,2.9843799175081016,2.98430600323047
0.07407407407407407,2.9797519938437134,2.9798280288457666,2.979750614386103
0.07607607607607608,2.9750848970562784,2.975162016566012,2.975083291276842
0.07807807807807808,2.9703069829661235,2.9703827487542274,2.9703051330129724
0.08008008008008008,2.965419353618324,2.965491102898531,2.9654172419213656
0.08208208208208208,2.9604231141542776,2.960487965889774,2.9604207235454805
0.08408408408408408,2.9553193728117035,2.955374234021538,2.95531668664536
0.08608608608608609,2.9501092409246414,2.9501508129901355,2.9501062431976353
0.08808808808808809,2.9447938329234544,2.944818617894609,2.9447905083955224
0.09009009009009009,2.9393742663348266,2.939378573236734,2.939370600648824
0.0920920920920921,2.9338516617817634,2.9338316129210154,2.9338476415839274
0.0940940940940941,2.928227142983592,2.9281786802546894,2.9282227560438088
0.0960960960960961,2.9225018367559623,2.9224207279477237,2.9224970720880283
0.0980980980980981,2.9166768730108448,2.916558718112816,2.9166717209927326
0.10010010010010009,2.9107533847565317,2.910593622265396,2.9107478372506552
0.1021021021021021,2.904732508097638,2.904526421323624,2.9047265585711153
0.1041041041041041,2.898615382235098,2.898358105608392,2.8986090258800177
0.1061061061061061,2.892403149466171,2.8920896748433202,2.892396383319854
0.10810810810810811,2.8860969551844353,2.8857221381547635,2.8860897782497017
0.11011011011011011,2.879697947879792,2.879256514071806,2.8796903612452245
0.11211211211211211,2.873207279138464,2.8726938305262615,2.873199286098672
0.11411411411411411,2.8666261036429956,2.8660351248526776,2.86661770981888
0.11611611611611611,2.8599555791722526,2.8592814437883307,2.8599467926312707
0.11811811811811812,2.8531968666014227,2.852433843473229,2.853187697977852
0.12012012012012012,2.8463511299020157,2.8454933894501115,2.8463415925172186
0.12212212212212212,2.8394195361418624,2.838461156664448,2.83940964612455
0.12412412412412413,2.8324032554851155,2.8313382294644405,2.8323930318916135
0.12612612612612611,2.8253034611922496,2.82412570160102,2.825292926126761
0.12812812812812813,2.818121329620061,2.8168246762278497,2.818110508354932
0.13013013013013014,2.8108580402216674,2.8094362659013234,2.81084696131765
0.13213213213213212,2.8035147755465086,2.8019615925805663,2.8035034709730278
0.13413413413413414,2.7960927212403455,2.7944017876274345,2.7960812264957604
0.13613613613613612,2.7885930660452614,2.786757991806515,2.7885814202771324
0.13813813813813813,2.7810170017996603,2.7790313552851242,2.781005247925013
0.14014014014014015,2.7733657234382694,2.7712230376333125,2.7733539082638567
0.14214214214214213,2.765640428992136,2.763334207823859,2.7656286033347057
0.14414414414414414,2.75784231958863,2.755366044232275,2.7578305383951878
