t_eval,Equation_1,Equation_2,Equation_3
0.0,3.016592653589793,3.016592653589793,3.016592653589793
0.002002002002002002,3.0164061114839122,3.016404646608619,3.0164061133932676
0.004004004004004004,3.0158465424660834,3.0158406745779023,3.0158465501260565
0.006006006006006006,3.014914118216728,3.014900884290256,3.0149141355333824
0.008008008008008008,3.01360912543078,3.0135855202479114,3.0136091564251535
0.01001001001001001,3.0119319659139268,3.0118949246375406,3.0119320147734183
0.012012012012012012,3.0098831551164524,3.0098295338009082,3.0098832264678967
0.014014014014014014,3.007462396289728,3.0073893793859963,3.0074626305084573
0.016016016016016016,3.00466979168688,3.0045748608327076,3.0046704137820686
0.018018018018018018,3.0015064179772737,3.0013868778672634,3.00150761041842
0.02002002002002002,2.9979734662975877,2.9978264131776364,2.997975372046556
0.022022022022022022,2.9940722422518116,2.993894532413553,2.9940749677948717
0.024024024024024024,2.9898041659112495,2.9895923841864915,2.989807784291117
0.026026026026026026,2.9851707718145164,2.9849212000696834,2.9851753256623934
0.028028028028028028,2.980173708967541,2.9798822945981134,2.980179213535156
0.03003003003003003,2.974814740843564,2.9744770652685184,2.974821187035212
0.03203203203203203,2.9690957453831395,2.968706992539389,2.969103102787723
0.03403403403403403,2.9630187149941323,2.9625736398309668,2.963026934917201
0.036036036036036036,2.956585756551722,2.956078653525248,2.9565947750475146
0.03803803803803804,2.9497990913983996,2.9492237629659805,2.949808832301881
0.04004004004004004,2.9426610553439687,2.9420107804586655,2.9426714333028743
0.04204204204204204,2.935174098665546,2.934441601270557,2.9351850221724187
0.044044044044044044,2.92734078610756,2.9265182036306614,2.9273521605317923
0.04604604604604605,2.9191637968817523,2.9182426487297386,2.919175527501626
0.04804804804804805,2.910645924667177,2.9096170807203,2.910657919701904
0.050050050050050046,2.901790077610201,2.900643726716611,2.901802251251963
0.05205205205205205,2.8925992783245036,2.8913248967946896,2.892611553770492
0.05405405405405406,2.883076663891076,2.881662983992306,2.8830889763755345
0.056056056056056056,2.873225485858223,2.8716604643089836,2.873237785684486
0.058058058058058054,2.8630491102415614,2.8613198967059983,2.8630613658140938
0.06006006006006006,2.8525510175240214,2.8506439231063796,2.8525632183804603
0.062062062062062065,2.841734802655844,2.839635268394909,2.841746962499039
0.06406406406406406,2.830604175054585,2.8282967404181205,2.8306163347846374
0.06606606606606606,2.8191629586051112,2.8166312299843015,2.819175189351415
0.06806806806806806,2.8074150916596023,2.8046417108634927,2.8074274978128853
0.07007007007007007,2.795364627037551,2.792331239787486,2.7953773492819134
0.07207207207207207,2.783015732025762,2.7797029564498277,2.7830289503707184
0.07407407407407407,2.7703726883783535,2.766760083505816,2.7703866251908718
0.07607607607607608,2.757439892316755,2.7535059265725024,2.757454815353298
0.07807807807807808,2.7442218545297097,2.73994387422869,2.7442380799682744
0.08008008008008008,2.730723200173273,2.7260773980149366,2.7307410956454317
0.08208208208208208,2.716948668870812,2.711910052433551,2.7169686564937523
0.08408408408408408,2.702903114713008,2.6974454749485957,2.702925674121573
0.08608608608608609,2.688591506257854,2.682687385985886,2.688617177636582
0.08808808808808809,2.674018926530655,2.6676395889329894,2.674048313645822
0.09009009009009009,2.65919057302403,2.652305970139227,2.6592243462556877
0.0920920920920921,2.64411175769791,2.636690498915672,2.6441506570719264
0.0940940940940941,2.6287879069795372,2.620797227535151,2.6288327451996385
0.0960960960960961,2.6132245617634684,2.604630291232243,2.6132762272432783
0.0980980980980981,2.5974273774115715,2.588193908203279,2.5974868373066515
